EVENTTIME,APPLICATIONID,NOTIFICATIONID,PUBLISHTIME,SUBSCRIPTIONID,NOTIFICATIONTYPE,NOTIFICATIONVERSION,ASIN,ITEMCONDITION,MARKETPLACEID,OFFERCHANGETYPE,TIMEOFOFFERCHANGE,ISBUYBOXWINNER,ISFEATUREDMERCHANT,ISFULFILLEDBYAMAZON,LISTINGPRICEAMOUNT,LISTINGPRICECURRENCYCODE,PRIMEINFORMATION_ISOFFERNATIONALPRIME,PRIMEINFORMATION_ISOFFERPRIME,FEEDBACKCOUNT,SELLERPOSITIVEFEEDBACKRATING,SHIPPINGAMOUNT,SHIPPINGCURRENCYCODE,SHIPPINGAVAILABILITYTYPE,SHIPPINGAVAILABLEDATE,SHIPPINGMAXIMUMHOURS,SHIPPINGMINIMUMHOURS,SHIPSDOMESTICALLY,SHIPPING_COUNTRY,SHIPPING_STATE,OFFERS_SELLERID,SUBCONDITION
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,16.49,USD,false,false,5670,88,0,USD,NOW,,48,24,true,"""US""","""NE""",A147ASZ83GESTI,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17,USD,false,false,36485,97,0,USD,NOW,,48,24,true,"""US""","""FL""",A259WN8J4HIVH5,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.18,USD,false,false,4255,93,0,USD,NOW,,0,0,true,"""US""","""FL""",A3TU40KD8IBL7L,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.2,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.3,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.71,USD,false,false,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.95,USD,false,false,12426,84,0,USD,NOW,,24,24,true,"""US""","""NE""",A2GSYIQWM0T181,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.95,USD,false,false,12426,84,0,USD,NOW,,24,24,true,"""US""","""NE""",A2GSYIQWM0T181,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,17.95,USD,false,false,12426,84,0,USD,NOW,,24,24,true,"""US""","""NE""",A2GSYIQWM0T181,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,true,18.15,USD,true,true,55013,98,0,USD,NOW,,0,0,true,,,A7H37HS2706TH,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,18.17,USD,false,false,55013,98,0,USD,NOW,,24,24,true,"""US""","""NJ""",A7H37HS2706TH,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,18.91,USD,false,true,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,18.91,USD,false,true,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:50:35.576 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,9c0b2813-437d-432b-a26b-5f2c09095780,2024-05-17 09:50:35.997 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B000RH1SRU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:35.206 Z,false,true,false,24.43,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,true,true,false,5.2,USD,false,false,26476,92,0,USD,NOW,,48,24,true,"""US""","""VA""",A1ECJT9FQ4WMHJ,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,5.21,USD,false,false,16185,89,0,USD,NOW,,24,24,true,"""US""","""NJ""",A1Z9ZYA3TVLUDO,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,true,5.21,USD,true,true,138,92,0,USD,FUTURE_WITH_DATE,2024-05-22 08:00:00.000 Z,0,0,true,,,A3FDZHO6WYG0YF,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,6.09,USD,false,false,23422,72,0,USD,NOW,,24,24,true,"""US""","""FL""",AHEPIKNE2T3AF,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,true,6.1,USD,true,true,8461,98,0,USD,NOW,,0,0,true,,,A14L21XUKD9T4O,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,true,true,true,6.1,USD,true,true,31370,94,0,USD,NOW,,0,0,true,,,AFF8XSNGT0QQC,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,6.29,USD,false,false,4783,84,0,USD,NOW,,24,24,true,"""US""","""TN""",A32YGV37EPHIKJ,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,true,6.3,USD,true,true,1517,100,0,USD,NOW,,0,0,true,,,A3TGQJ0D99FJ0T,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,6.4,USD,false,false,538,89,0,USD,NOW,,48,24,true,"""US""","""NJ""",A3TL07SMKKGDPP,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,6.85,USD,false,false,4334,79,0,USD,NOW,,24,24,true,"""US""","""TX""",AE1KFNKJCC6SP,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,true,7.27,USD,true,true,385,91,0,USD,NOW,,0,0,true,,,A2R2RITDJNW1Q6,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,7.27,USD,false,false,34276,96,0,USD,NOW,,24,24,true,"""US""","""VA""",A37RYXSF82P86Q,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,8,USD,false,false,3468,93,0,USD,NOW,,72,48,true,"""US""","""SC""",A3UACI1DKLHUO0,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,8.53,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,8.54,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,8.68,USD,false,false,17006,87,0,USD,NOW,,24,24,true,"""US""","""CA""",ABOPLAY6RS86X,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,8.83,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,9.15,USD,false,false,27358,90,0,USD,NOW,,24,24,true,"""US""","""LA""",A1TRWQZAM7IDEW,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,10.04,USD,false,true,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:50:39.215 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,36a04b89-7957-4e0c-8b16-bf328d43c196,2024-05-17 09:50:39.833 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00O9XEDES,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:38.912 Z,false,true,false,2.12,USD,false,false,5142,77,7.95,USD,NOW,,48,24,true,"""US""","""NY""",A2DF3HGBR01ATY,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,true,true,false,20.85,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,true,true,false,20.85,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,true,true,false,20.87,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,false,true,false,22.11,USD,false,false,35001,84,0,USD,NOW,,48,24,true,"""US""","""CA""",A3RTD7C8IOA24E,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,false,true,false,24.77,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,false,true,false,24.99,USD,false,false,4783,84,0,USD,NOW,,1,1,true,"""US""","""TN""",A32YGV37EPHIKJ,new
2024-05-17 09:50:46.311 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,1b0618a9-b21d-4679-a4f4-616bcdb13237,2024-05-17 09:50:46.467 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B004VHJHCU,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:46.096 Z,false,true,false,27.98,USD,false,false,1683,93,0,USD,NOW,,24,24,true,"""US""","""MD""",A39662AMV0ME4G,new
2024-05-17 09:51:06.019 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,843e96d2-0efa-485b-8d0c-aefcec536b8d,2024-05-17 09:51:06.090 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B01DME6496,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:05.751 Z,true,true,false,32.22,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:51:06.019 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,843e96d2-0efa-485b-8d0c-aefcec536b8d,2024-05-17 09:51:06.090 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B01DME6496,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:05.751 Z,true,true,false,32.25,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
